,char,unicode
6460,微,0x5fae
6461,微,0x5fae
6462,微,0x5fae
6463,微,0x5fae
6464,微,0x5fae
6465,微,0x5fae
6466,衡,0x8861
6467,衡,0x8861
6468,衡,0x8861
6469,衡,0x8861
6470,衡,0x8861
6471,衡,0x8861
6472,衡,0x8861
6473,衡,0x8861
6474,衡,0x8861
6475,衡,0x8861
6476,志,0x5fd7
6477,志,0x5fd7
6478,志,0x5fd7
6479,志,0x5fd7
6480,志,0x5fd7
6481,志,0x5fd7
6482,志,0x5fd7
6483,志,0x5fd7
6484,志,0x5fd7
6485,志,0x5fd7
6486,忘,0x5fd8
6487,忘,0x5fd8
6488,忘,0x5fd8
6489,忘,0x5fd8
6490,忘,0x5fd8
6491,忘,0x5fd8
6492,忘,0x5fd8
6493,忘,0x5fd8
6494,忘,0x5fd8
6495,忘,0x5fd8
6496,念,0x5ff5
6497,念,0x5ff5
6498,念,0x5ff5
6499,念,0x5ff5
6500,念,0x5ff5
6501,念,0x5ff5
6502,念,0x5ff5
6503,念,0x5ff5
6504,念,0x5ff5
6505,念,0x5ff5
6506,忠,0x5fe0
6507,忠,0x5fe0
6508,忠,0x5fe0
6509,忠,0x5fe0
6510,忠,0x5fe0
6511,忠,0x5fe0
6512,忠,0x5fe0
6513,忠,0x5fe0
6514,忠,0x5fe0
6515,忠,0x5fe0
6516,恐,0x6050
6517,恐,0x6050
6518,恐,0x6050
6519,恐,0x6050
6520,恐,0x6050
6521,恐,0x6050
6522,恐,0x6050
6523,恐,0x6050
6524,恐,0x6050
6525,恐,0x6050
6526,布,0x5e03
6527,布,0x5e03
6528,布,0x5e03
6529,布,0x5e03
6530,布,0x5e03
6531,布,0x5e03
6532,布,0x5e03
6533,布,0x5e03
6534,布,0x5e03
6535,布,0x5e03
6536,希,0x5e0c
6537,希,0x5e0c
6538,希,0x5e0c
6539,希,0x5e0c
6540,希,0x5e0c
6541,希,0x5e0c
6542,希,0x5e0c
6543,希,0x5e0c
6544,希,0x5e0c
6545,希,0x5e0c
6546,帝,0x5e1d
6547,帝,0x5e1d
6548,帝,0x5e1d
6549,帝,0x5e1d
6550,帝,0x5e1d
6551,帝,0x5e1d
6552,帝,0x5e1d
6553,帝,0x5e1d
6554,帝,0x5e1d
6555,帝,0x5e1d
6556,師,0x5e2b
6557,師,0x5e2b
6558,師,0x5e2b
6559,師,0x5e2b
6560,師,0x5e2b
6561,師,0x5e2b
6562,師,0x5e2b
6563,師,0x5e2b
6564,師,0x5e2b
6565,師,0x5e2b
6566,帯,0x5e2f
6567,帯,0x5e2f
6568,帯,0x5e2f
6569,帯,0x5e2f
6570,帯,0x5e2f
6571,帯,0x5e2f
6572,帯,0x5e2f
6573,帯,0x5e2f
6574,帯,0x5e2f
6575,帯,0x5e2f
6576,帰,0x5e30
6577,帰,0x5e30
6578,帰,0x5e30
6579,帰,0x5e30
6580,帰,0x5e30
6581,帰,0x5e30
6582,帰,0x5e30
6583,帰,0x5e30
6584,帰,0x5e30
6585,帰,0x5e30
6586,帳,0x5e33
6587,帳,0x5e33
6588,帳,0x5e33
6589,帳,0x5e33
6590,帳,0x5e33
6591,帳,0x5e33
6592,帳,0x5e33
6593,帳,0x5e33
6594,帳,0x5e33
6595,帳,0x5e33
6596,幡,0x5e61
6597,幡,0x5e61
6598,幡,0x5e61
6599,幡,0x5e61
6600,幡,0x5e61
6601,幡,0x5e61
6602,幡,0x5e61
6603,幡,0x5e61
6604,幡,0x5e61
6605,幡,0x5e61
6606,幸,0x5e78
6607,幸,0x5e78
6608,幸,0x5e78
6609,幸,0x5e78
6610,幸,0x5e78
6611,幸,0x5e78
6612,幸,0x5e78
6613,幸,0x5e78
6614,幸,0x5e78
6615,幸,0x5e78
6616,幹,0x5e79
6617,幹,0x5e79
6618,幹,0x5e79
6619,幹,0x5e79
6620,幹,0x5e79
6621,幹,0x5e79
6622,幹,0x5e79
6623,幹,0x5e79
6624,幹,0x5e79
6625,幹,0x5e79
6626,幼,0x5e7c
6627,幼,0x5e7c
6628,幼,0x5e7c
6629,幼,0x5e7c
6630,幼,0x5e7c
6631,幼,0x5e7c
6632,幼,0x5e7c
6633,幼,0x5e7c
6634,幼,0x5e7c
6635,幼,0x5e7c
6636,幾,0x5e7e
6637,幾,0x5e7e
6638,幾,0x5e7e
6639,幾,0x5e7e
6640,幾,0x5e7e
6641,幾,0x5e7e
6642,幾,0x5e7e
6643,幾,0x5e7e
6644,幾,0x5e7e
6645,幾,0x5e7e
6646,ガ,0x30ac
6647,ガ,0x30ac
6648,ガ,0x30ac
6649,ガ,0x30ac
6650,ガ,0x30ac
6651,ガ,0x30ac
6652,ガ,0x30ac
6653,ガ,0x30ac
6654,ガ,0x30ac
6655,ガ,0x30ac
6656,ギ,0x30ae
6657,ギ,0x30ae
6658,ギ,0x30ae
6659,ギ,0x30ae
6660,ギ,0x30ae
6661,ギ,0x30ae
6662,ギ,0x30ae
6663,ギ,0x30ae
6664,ギ,0x30ae
6665,ギ,0x30ae
6666,グ,0x30b0
6667,グ,0x30b0
6668,グ,0x30b0
6669,グ,0x30b0
6670,グ,0x30b0
6671,グ,0x30b0
6672,グ,0x30b0
6673,グ,0x30b0
6674,グ,0x30b0
6675,グ,0x30b0
6676,ゲ,0x30b2
6677,ゲ,0x30b2
6678,ゲ,0x30b2
6679,ゲ,0x30b2
6680,ゲ,0x30b2
6681,ゲ,0x30b2
6682,ゲ,0x30b2
6683,ゲ,0x30b2
6684,ゲ,0x30b2
6685,ゲ,0x30b2
6686,ゴ,0x30b4
6687,ゴ,0x30b4
6688,ゴ,0x30b4
6689,ゴ,0x30b4
6690,ゴ,0x30b4
6691,ゴ,0x30b4
6692,ゴ,0x30b4
6693,ゴ,0x30b4
6694,ゴ,0x30b4
6695,ゴ,0x30b4
6696,ザ,0x30b6
6697,ザ,0x30b6
6698,ザ,0x30b6
6699,ザ,0x30b6
6700,ザ,0x30b6
6701,ザ,0x30b6
6702,ザ,0x30b6
6703,ザ,0x30b6
6704,ザ,0x30b6
6705,ザ,0x30b6
6706,ジ,0x30b8
6707,ジ,0x30b8
6708,ジ,0x30b8
6709,ジ,0x30b8
6710,ジ,0x30b8
6711,ジ,0x30b8
6712,ジ,0x30b8
6713,ジ,0x30b8
6714,ジ,0x30b8
6715,ジ,0x30b8
6716,ズ,0x30ba
6717,ズ,0x30ba
6718,ズ,0x30ba
6719,ズ,0x30ba
6720,ズ,0x30ba
6721,ズ,0x30ba
6722,ズ,0x30ba
6723,ズ,0x30ba
6724,ズ,0x30ba
6725,ズ,0x30ba
6726,ゼ,0x30bc
6727,ゼ,0x30bc
6728,ゼ,0x30bc
6729,ゼ,0x30bc
6730,ゼ,0x30bc
6731,ゼ,0x30bc
6732,ゼ,0x30bc
6733,ゼ,0x30bc
6734,ゼ,0x30bc
6735,ゼ,0x30bc
6736,ゾ,0x30be
6737,ゾ,0x30be
6738,ゾ,0x30be
6739,ゾ,0x30be
6740,ゾ,0x30be
6741,ゾ,0x30be
6742,ゾ,0x30be
6743,ゾ,0x30be
6744,ゾ,0x30be
6745,ゾ,0x30be
6746,ダ,0x30c0
6747,ダ,0x30c0
6748,ダ,0x30c0
6749,ダ,0x30c0
6750,ダ,0x30c0
6751,ダ,0x30c0
6752,ダ,0x30c0
6753,ダ,0x30c0
6754,ダ,0x30c0
6755,ダ,0x30c0
6756,ヂ,0x30c2
6757,ヂ,0x30c2
6758,ヂ,0x30c2
6759,ヂ,0x30c2
6760,ヂ,0x30c2
6761,ヂ,0x30c2
6762,ヂ,0x30c2
6763,ヂ,0x30c2
6764,ヂ,0x30c2
6765,ヂ,0x30c2
6766,畿,0x757f
6767,畿,0x757f
6768,畿,0x757f
6769,畿,0x757f
6770,畿,0x757f
6771,畿,0x757f
6772,畿,0x757f
6773,畿,0x757f
6774,畿,0x757f
6775,畿,0x757f
6776,床,0x5e8a
6777,床,0x5e8a
6778,床,0x5e8a
6779,床,0x5e8a
6780,床,0x5e8a
6781,床,0x5e8a
6782,床,0x5e8a
6783,床,0x5e8a
6784,床,0x5e8a
6785,床,0x5e8a
6786,底,0x5e95
6787,底,0x5e95
6788,底,0x5e95
6789,底,0x5e95
6790,底,0x5e95
6791,底,0x5e95
6792,底,0x5e95
6793,底,0x5e95
6794,底,0x5e95
6795,底,0x5e95
6796,座,0x5ea7
6797,座,0x5ea7
6798,座,0x5ea7
6799,座,0x5ea7
6800,座,0x5ea7
6801,座,0x5ea7
6802,座,0x5ea7
6803,座,0x5ea7
6804,座,0x5ea7
6805,座,0x5ea7
6806,庫,0x5eab
6807,庫,0x5eab
6808,庫,0x5eab
6809,庫,0x5eab
6810,庫,0x5eab
6811,庫,0x5eab
6812,庫,0x5eab
6813,庫,0x5eab
6814,庫,0x5eab
6815,庫,0x5eab
6816,庭,0x5ead
6817,庭,0x5ead
6818,庭,0x5ead
6819,庭,0x5ead
6820,庭,0x5ead
6821,庭,0x5ead
6822,庭,0x5ead
6823,庭,0x5ead
6824,庭,0x5ead
6825,庭,0x5ead
6826,唐,0x5510
6827,唐,0x5510
6828,唐,0x5510
6829,唐,0x5510
6830,唐,0x5510
6831,唐,0x5510
6832,唐,0x5510
6833,唐,0x5510
6834,唐,0x5510
6835,唐,0x5510
6836,麻,0x9ebb
6837,麻,0x9ebb
6838,麻,0x9ebb
6839,麻,0x9ebb
6840,麻,0x9ebb
6841,麻,0x9ebb
6842,麻,0x9ebb
6843,麻,0x9ebb
6844,麻,0x9ebb
6845,麻,0x9ebb
6846,廃,0x5ec3
6847,廃,0x5ec3
6848,廃,0x5ec3
6849,廃,0x5ec3
6850,廃,0x5ec3
6851,廃,0x5ec3
6852,廃,0x5ec3
6853,廃,0x5ec3
6854,廃,0x5ec3
6855,廃,0x5ec3
6856,慶,0x6176
6857,慶,0x6176
6858,慶,0x6176
6859,慶,0x6176
6860,慶,0x6176
6861,慶,0x6176
6862,慶,0x6176
6863,慶,0x6176
6864,慶,0x6176
6865,慶,0x6176
6866,延,0x5ef6
6867,延,0x5ef6
6868,延,0x5ef6
6869,延,0x5ef6
6870,延,0x5ef6
6871,延,0x5ef6
6872,延,0x5ef6
6873,延,0x5ef6
6874,延,0x5ef6
6875,延,0x5ef6
6876,武,0x6b66
6877,武,0x6b66
6878,武,0x6b66
6879,武,0x6b66
6880,武,0x6b66
6881,武,0x6b66
6882,武,0x6b66
6883,武,0x6b66
6884,武,0x6b66
6885,武,0x6b66
6886,ヅ,0x30c5
6887,ヅ,0x30c5
6888,ヅ,0x30c5
6889,ヅ,0x30c5
6890,ヅ,0x30c5
6891,ヅ,0x30c5
6892,ヅ,0x30c5
6893,ヅ,0x30c5
6894,ヅ,0x30c5
6895,ヅ,0x30c5
6896,デ,0x30c7
6897,デ,0x30c7
6898,デ,0x30c7
6899,デ,0x30c7
6900,デ,0x30c7
6901,デ,0x30c7
6902,デ,0x30c7
6903,デ,0x30c7
6904,デ,0x30c7
6905,デ,0x30c7
6906,ド,0x30c9
6907,ド,0x30c9
6908,ド,0x30c9
6909,ド,0x30c9
6910,ド,0x30c9
6911,ド,0x30c9
6912,ド,0x30c9
6913,ド,0x30c9
6914,ド,0x30c9
6915,ド,0x30c9
6916,バ,0x30d0
6917,バ,0x30d0
6918,バ,0x30d0
6919,バ,0x30d0
6920,バ,0x30d0
6921,バ,0x30d0
6922,バ,0x30d0
6923,バ,0x30d0
6924,バ,0x30d0
6925,バ,0x30d0
6926,ビ,0x30d3
6927,ビ,0x30d3
6928,ビ,0x30d3
6929,ビ,0x30d3
6930,ビ,0x30d3
6931,ビ,0x30d3
6932,ビ,0x30d3
6933,ビ,0x30d3
6934,ビ,0x30d3
6935,ビ,0x30d3
6936,ブ,0x30d6
6937,ブ,0x30d6
6938,ブ,0x30d6
6939,ブ,0x30d6
6940,ブ,0x30d6
6941,ブ,0x30d6
6942,ブ,0x30d6
6943,ブ,0x30d6
6944,ブ,0x30d6
6945,ブ,0x30d6
6946,ベ,0x30d9
6947,ベ,0x30d9
6948,ベ,0x30d9
6949,ベ,0x30d9
6950,ベ,0x30d9
6951,ベ,0x30d9
6952,ベ,0x30d9
6953,ベ,0x30d9
6954,ベ,0x30d9
6955,ベ,0x30d9
6956,ボ,0x30dc
6957,ボ,0x30dc
6958,ボ,0x30dc
6959,ボ,0x30dc
6960,ボ,0x30dc
6961,ボ,0x30dc
6962,ボ,0x30dc
6963,ボ,0x30dc
6964,ボ,0x30dc
6965,ボ,0x30dc
6966,パ,0x30d1
6967,パ,0x30d1
6968,パ,0x30d1
6969,パ,0x30d1
6970,パ,0x30d1
6971,パ,0x30d1
6972,パ,0x30d1
6973,パ,0x30d1
6974,パ,0x30d1
6975,パ,0x30d1
6976,ピ,0x30d4
6977,ピ,0x30d4
6978,ピ,0x30d4
6979,ピ,0x30d4
6980,ピ,0x30d4
6981,ピ,0x30d4
6982,ピ,0x30d4
6983,ピ,0x30d4
6984,ピ,0x30d4
6985,ピ,0x30d4
6986,プ,0x30d7
6987,プ,0x30d7
6988,プ,0x30d7
6989,プ,0x30d7
6990,プ,0x30d7
6991,プ,0x30d7
6992,プ,0x30d7
6993,プ,0x30d7
6994,プ,0x30d7
6995,プ,0x30d7
6996,ペ,0x30da
6997,ペ,0x30da
6998,ペ,0x30da
6999,ペ,0x30da
7000,ペ,0x30da
7001,ペ,0x30da
7002,ペ,0x30da
7003,ペ,0x30da
7004,ペ,0x30da
7005,ペ,0x30da
7006,弱,0x5f31
7007,弱,0x5f31
7008,弱,0x5f31
7009,弱,0x5f31
7010,弱,0x5f31
7011,弱,0x5f31
7012,弱,0x5f31
7013,弱,0x5f31
7014,弱,0x5f31
7015,弱,0x5f31
7016,形,0x5f62
7017,形,0x5f62
7018,形,0x5f62
7019,形,0x5f62
7020,形,0x5f62
7021,形,0x5f62
7022,形,0x5f62
7023,形,0x5f62
7024,形,0x5f62
7025,形,0x5f62
7026,彩,0x5f69
7027,彩,0x5f69
7028,彩,0x5f69
7029,彩,0x5f69
7030,彩,0x5f69
7031,彩,0x5f69
7032,彩,0x5f69
7033,彩,0x5f69
7034,彩,0x5f69
7035,彩,0x5f69
7036,彰,0x5f70
7037,彰,0x5f70
7038,彰,0x5f70
7039,彰,0x5f70
7040,彰,0x5f70
7041,彰,0x5f70
7042,彰,0x5f70
7043,彰,0x5f70
7044,彰,0x5f70
7045,彰,0x5f70
7046,影,0x5f71
7047,影,0x5f71
7048,影,0x5f71
7049,影,0x5f71
7050,影,0x5f71
7051,影,0x5f71
7052,影,0x5f71
7053,影,0x5f71
7054,影,0x5f71
7055,影,0x5f71
7056,彼,0x5f7c
7057,彼,0x5f7c
7058,彼,0x5f7c
7059,彼,0x5f7c
7060,彼,0x5f7c
7061,彼,0x5f7c
7062,彼,0x5f7c
7063,彼,0x5f7c
7064,彼,0x5f7c
7065,彼,0x5f7c
7066,往,0x5f80
7067,往,0x5f80
7068,往,0x5f80
7069,往,0x5f80
7070,往,0x5f80
7071,往,0x5f80
7072,往,0x5f80
7073,往,0x5f80
7074,往,0x5f80
7075,往,0x5f80
7076,律,0x5f8b
7077,律,0x5f8b
7078,律,0x5f8b
7079,律,0x5f8b
7080,律,0x5f8b
7081,律,0x5f8b
7082,律,0x5f8b
7083,律,0x5f8b
7084,律,0x5f8b
7085,律,0x5f8b
7086,徒,0x5f92
7087,徒,0x5f92
7088,徒,0x5f92
7089,徒,0x5f92
7090,徒,0x5f92
7091,徒,0x5f92
7092,徒,0x5f92
7093,徒,0x5f92
7094,徒,0x5f92
7095,徒,0x5f92
7096,御,0x5fa1
7097,御,0x5fa1
7098,御,0x5fa1
7099,御,0x5fa1
7100,御,0x5fa1
7101,御,0x5fa1
7102,御,0x5fa1
7103,御,0x5fa1
7104,御,0x5fa1
7105,御,0x5fa1
7106,術,0x8853
7107,術,0x8853
7108,術,0x8853
7109,術,0x8853
7110,術,0x8853
7111,術,0x8853
7112,術,0x8853
7113,術,0x8853
7114,術,0x8853
7115,術,0x8853
7116,街,0x8857
7117,街,0x8857
7118,街,0x8857
7119,街,0x8857
7120,街,0x8857
7121,街,0x8857
7122,街,0x8857
7123,街,0x8857
7124,街,0x8857
7125,街,0x8857
7126,ポ,0x30dd
7127,ポ,0x30dd
7128,ポ,0x30dd
7129,ポ,0x30dd
7130,ポ,0x30dd
7131,ポ,0x30dd
7132,ポ,0x30dd
7133,ポ,0x30dd
7134,ポ,0x30dd
7135,ポ,0x30dd
7136,恩,0x6069
7137,恩,0x6069
7138,恩,0x6069
7139,恩,0x6069
7140,恩,0x6069
7141,恩,0x6069
7142,恩,0x6069
7143,恩,0x6069
7144,恩,0x6069
7145,恩,0x6069
7146,息,0x606f
7147,息,0x606f
7148,息,0x606f
7149,息,0x606f
7150,息,0x606f
7151,息,0x606f
7152,息,0x606f
7153,息,0x606f
7154,息,0x606f
7155,息,0x606f
7156,恋,0x604b
7157,恋,0x604b
7158,恋,0x604b
7159,恋,0x604b
7160,恋,0x604b
7161,恋,0x604b
7162,恋,0x604b
7163,恋,0x604b
7164,恋,0x604b
7165,恋,0x604b
7166,患,0x60a3
7167,患,0x60a3
7168,患,0x60a3
7169,患,0x60a3
7170,患,0x60a3
7171,患,0x60a3
7172,患,0x60a3
7173,患,0x60a3
7174,患,0x60a3
7175,患,0x60a3
7176,悲,0x60b2
7177,悲,0x60b2
7178,悲,0x60b2
7179,悲,0x60b2
7180,悲,0x60b2
7181,悲,0x60b2
7182,悲,0x60b2
7183,悲,0x60b2
7184,悲,0x60b2
7185,悲,0x60b2
7186,惑,0x60d1
7187,惑,0x60d1
7188,惑,0x60d1
7189,惑,0x60d1
7190,惑,0x60d1
7191,惑,0x60d1
7192,惑,0x60d1
7193,惑,0x60d1
7194,惑,0x60d1
7195,惑,0x60d1
7196,恵,0x6075
7197,恵,0x6075
7198,恵,0x6075
7199,恵,0x6075
7200,恵,0x6075
7201,恵,0x6075
7202,恵,0x6075
7203,恵,0x6075
7204,恵,0x6075
7205,恵,0x6075
7206,想,0x60f3
7207,想,0x60f3
7208,想,0x60f3
7209,想,0x60f3
7210,想,0x60f3
7211,想,0x60f3
7212,想,0x60f3
7213,想,0x60f3
7214,想,0x60f3
7215,想,0x60f3
7216,慰,0x6170
7217,慰,0x6170
7218,慰,0x6170
7219,慰,0x6170
7220,慰,0x6170
7221,慰,0x6170
7222,慰,0x6170
7223,慰,0x6170
7224,慰,0x6170
7225,慰,0x6170
7226,憩,0x61a9
7227,憩,0x61a9
7228,憩,0x61a9
7229,憩,0x61a9
7230,憩,0x61a9
7231,憩,0x61a9
7232,憩,0x61a9
7233,憩,0x61a9
7234,憩,0x61a9
7235,憩,0x61a9
7236,懇,0x61c7
7237,懇,0x61c7
7238,懇,0x61c7
7239,懇,0x61c7
7240,懇,0x61c7
7241,懇,0x61c7
7242,懇,0x61c7
7243,懇,0x61c7
7244,懇,0x61c7
7245,懇,0x61c7
7246,懲,0x61f2
7247,懲,0x61f2
7248,懲,0x61f2
7249,懲,0x61f2
7250,懲,0x61f2
7251,懲,0x61f2
7252,懲,0x61f2
7253,懲,0x61f2
7254,懲,0x61f2
7255,懲,0x61f2
7256,担,0x62c5
7257,担,0x62c5
7258,担,0x62c5
7259,担,0x62c5
7260,担,0x62c5
7261,担,0x62c5
7262,担,0x62c5
7263,担,0x62c5
7264,担,0x62c5
7265,担,0x62c5
7266,拒,0x62d2
7267,拒,0x62d2
7268,拒,0x62d2
7269,拒,0x62d2
7270,拒,0x62d2
7271,拒,0x62d2
7272,拒,0x62d2
7273,拒,0x62d2
7274,拒,0x62d2
7275,拒,0x62d2
7276,拓,0x62d3
7277,拓,0x62d3
7278,拓,0x62d3
7279,拓,0x62d3
7280,拓,0x62d3
7281,拓,0x62d3
7282,拓,0x62d3
7283,拓,0x62d3
7284,拓,0x62d3
7285,拓,0x62d3
7286,拙,0x62d9
7287,拙,0x62d9
7288,拙,0x62d9
7289,拙,0x62d9
7290,拙,0x62d9
7291,拙,0x62d9
7292,拙,0x62d9
7293,拙,0x62d9
7294,拙,0x62d9
7295,拙,0x62d9
7296,拝,0x62dd
7297,拝,0x62dd
7298,拝,0x62dd
7299,拝,0x62dd
7300,拝,0x62dd
7301,拝,0x62dd
7302,拝,0x62dd
7303,拝,0x62dd
7304,拝,0x62dd
7305,拝,0x62dd
7306,指,0x6307
7307,指,0x6307
7308,指,0x6307
7309,指,0x6307
7310,指,0x6307
7311,指,0x6307
7312,指,0x6307
7313,指,0x6307
7314,指,0x6307
7315,指,0x6307
7316,捨,0x6368
7317,捨,0x6368
7318,捨,0x6368
7319,捨,0x6368
7320,捨,0x6368
7321,捨,0x6368
7322,捨,0x6368
7323,捨,0x6368
7324,捨,0x6368
7325,捨,0x6368
7326,掃,0x6383
7327,掃,0x6383
7328,掃,0x6383
7329,掃,0x6383
7330,掃,0x6383
7331,掃,0x6383
7332,掃,0x6383
7333,掃,0x6383
7334,掃,0x6383
7335,掃,0x6383
7336,授,0x6388
7337,授,0x6388
7338,授,0x6388
7339,授,0x6388
7340,授,0x6388
7341,授,0x6388
7342,授,0x6388
7343,授,0x6388
7344,授,0x6388
7345,授,0x6388
7346,掘,0x6398
7347,掘,0x6398
7348,掘,0x6398
7349,掘,0x6398
7350,掘,0x6398
7351,掘,0x6398
7352,掘,0x6398
7353,掘,0x6398
7354,掘,0x6398
7355,掘,0x6398
7356,掛,0x639b
7357,掛,0x639b
7358,掛,0x639b
7359,掛,0x639b
7360,掛,0x639b
7361,掛,0x639b
7362,掛,0x639b
7363,掛,0x639b
7364,掛,0x639b
7365,掛,0x639b
7366,探,0x63a2
7367,探,0x63a2
7368,探,0x63a2
7369,探,0x63a2
7370,探,0x63a2
7371,探,0x63a2
7372,探,0x63a2
7373,探,0x63a2
7374,探,0x63a2
7375,探,0x63a2
7376,懸,0x61f8
7377,懸,0x61f8
7378,懸,0x61f8
7379,懸,0x61f8
7380,懸,0x61f8
7381,懸,0x61f8
7382,懸,0x61f8
7383,懸,0x61f8
7384,懸,0x61f8
7385,懸,0x61f8
7386,快,0x5feb
7387,快,0x5feb
7388,快,0x5feb
7389,快,0x5feb
7390,快,0x5feb
7391,快,0x5feb
7392,快,0x5feb
7393,快,0x5feb
7394,快,0x5feb
7395,快,0x5feb
7396,怖,0x6016
7397,怖,0x6016
7398,怖,0x6016
7399,怖,0x6016
7400,怖,0x6016
7401,怖,0x6016
7402,怖,0x6016
7403,怖,0x6016
7404,怖,0x6016
7405,怖,0x6016
7406,性,0x6027
7407,性,0x6027
7408,性,0x6027
7409,性,0x6027
7410,性,0x6027
7411,性,0x6027
7412,性,0x6027
7413,性,0x6027
7414,性,0x6027
7415,性,0x6027
7416,怪,0x602a
7417,怪,0x602a
7418,怪,0x602a
7419,怪,0x602a
7420,怪,0x602a
7421,怪,0x602a
7422,怪,0x602a
7423,怪,0x602a
7424,怪,0x602a
7425,怪,0x602a
7426,恒,0x6052
7427,恒,0x6052
7428,恒,0x6052
7429,恒,0x6052
7430,恒,0x6052
7431,恒,0x6052
7432,恒,0x6052
7433,恒,0x6052
7434,恒,0x6052
7435,恒,0x6052
7436,悩,0x60a9
7437,悩,0x60a9
7438,悩,0x60a9
7439,悩,0x60a9
7440,悩,0x60a9
7441,悩,0x60a9
7442,悩,0x60a9
7443,悩,0x60a9
7444,悩,0x60a9
7445,悩,0x60a9
7446,惜,0x60dc
7447,惜,0x60dc
7448,惜,0x60dc
7449,惜,0x60dc
7450,惜,0x60dc
7451,惜,0x60dc
7452,惜,0x60dc
7453,惜,0x60dc
7454,惜,0x60dc
7455,惜,0x60dc
7456,惨,0x60e8
7457,惨,0x60e8
7458,惨,0x60e8
7459,惨,0x60e8
7460,惨,0x60e8
7461,惨,0x60e8
7462,惨,0x60e8
7463,惨,0x60e8
7464,惨,0x60e8
7465,惨,0x60e8
7466,愉,0x6109
7467,愉,0x6109
7468,愉,0x6109
7469,愉,0x6109
7470,愉,0x6109
7471,愉,0x6109
7472,愉,0x6109
7473,愉,0x6109
7474,愉,0x6109
7475,愉,0x6109
7476,慎,0x614e
7477,慎,0x614e
7478,慎,0x614e
7479,慎,0x614e
7480,慎,0x614e
7481,慎,0x614e
7482,慎,0x614e
7483,慎,0x614e
7484,慎,0x614e
7485,慎,0x614e
7486,懐,0x61d0
7487,懐,0x61d0
7488,懐,0x61d0
7489,懐,0x61d0
7490,懐,0x61d0
7491,懐,0x61d0
7492,懐,0x61d0
7493,懐,0x61d0
7494,懐,0x61d0
7495,懐,0x61d0
7496,接,0x63a5
7497,接,0x63a5
7498,接,0x63a5
7499,接,0x63a5
7500,接,0x63a5
7501,接,0x63a5
7502,接,0x63a5
7503,接,0x63a5
7504,接,0x63a5
7505,接,0x63a5
7506,推,0x63a8
7507,推,0x63a8
7508,推,0x63a8
7509,推,0x63a8
7510,推,0x63a8
7511,推,0x63a8
7512,推,0x63a8
7513,推,0x63a8
7514,推,0x63a8
7515,推,0x63a8
7516,措,0x63aa
7517,措,0x63aa
7518,措,0x63aa
7519,措,0x63aa
7520,措,0x63aa
7521,措,0x63aa
7522,措,0x63aa
7523,措,0x63aa
7524,措,0x63aa
7525,措,0x63aa
7526,揚,0x63da
7527,揚,0x63da
7528,揚,0x63da
7529,揚,0x63da
7530,揚,0x63da
7531,揚,0x63da
7532,揚,0x63da
7533,揚,0x63da
7534,揚,0x63da
7535,揚,0x63da
7536,換,0x63db
7537,換,0x63db
7538,換,0x63db
7539,換,0x63db
7540,換,0x63db
7541,換,0x63db
7542,換,0x63db
7543,換,0x63db
7544,換,0x63db
7545,換,0x63db
7546,揮,0x63ee
7547,揮,0x63ee
7548,揮,0x63ee
7549,揮,0x63ee
7550,揮,0x63ee
7551,揮,0x63ee
7552,揮,0x63ee
7553,揮,0x63ee
7554,揮,0x63ee
7555,揮,0x63ee
7556,援,0x63f4
7557,援,0x63f4
7558,援,0x63f4
7559,援,0x63f4
7560,援,0x63f4
7561,援,0x63f4
7562,援,0x63f4
7563,援,0x63f4
7564,援,0x63f4
7565,援,0x63f4
7566,損,0x640d
7567,損,0x640d
7568,損,0x640d
7569,損,0x640d
7570,損,0x640d
7571,損,0x640d
7572,損,0x640d
7573,損,0x640d
7574,損,0x640d
7575,損,0x640d
7576,捜,0x635c
7577,捜,0x635c
7578,捜,0x635c
7579,捜,0x635c
7580,捜,0x635c
7581,捜,0x635c
7582,捜,0x635c
7583,捜,0x635c
7584,捜,0x635c
7585,捜,0x635c
7586,搬,0x642c
7587,搬,0x642c
7588,搬,0x642c
7589,搬,0x642c
7590,搬,0x642c
7591,搬,0x642c
7592,搬,0x642c
7593,搬,0x642c
7594,搬,0x642c
7595,搬,0x642c
7596,携,0x643a
7597,携,0x643a
7598,携,0x643a
7599,携,0x643a
7600,携,0x643a
7601,携,0x643a
7602,携,0x643a
7603,携,0x643a
7604,携,0x643a
7605,携,0x643a
7606,撤,0x64a4
7607,撤,0x64a4
7608,撤,0x64a4
7609,撤,0x64a4
7610,撤,0x64a4
7611,撤,0x64a4
7612,撤,0x64a4
7613,撤,0x64a4
7614,撤,0x64a4
7615,撤,0x64a4
7616,憾,0x61be
7617,憾,0x61be
7618,憾,0x61be
7619,憾,0x61be
7620,憾,0x61be
7621,憾,0x61be
7622,憾,0x61be
7623,憾,0x61be
7624,憾,0x61be
7625,憾,0x61be
7626,我,0x6211
7627,我,0x6211
7628,我,0x6211
7629,我,0x6211
7630,我,0x6211
7631,我,0x6211
7632,我,0x6211
7633,我,0x6211
7634,我,0x6211
7635,我,0x6211
7636,戒,0x6212
7637,戒,0x6212
7638,戒,0x6212
7639,戒,0x6212
7640,戒,0x6212
7641,戒,0x6212
7642,戒,0x6212
7643,戒,0x6212
7644,戒,0x6212
7645,戒,0x6212
7646,威,0x5a01
7647,威,0x5a01
